(Train)    Epoch: 1, nDCG@K: 0.2518, HR@K: 0.4685, Loss: 1.0420
(Train)    Epoch: 297, nDCG@K: 0.5759, HR@K: 0.7992, Loss: 0.2599
(Train)    Epoch: 298, nDCG@K: 0.5781, HR@K: 0.8018, Loss: 0.2582
(Train)    Epoch: 299, nDCG@K: 0.5751, HR@K: 0.7995, Loss: 0.2371
(Train)    Epoch: 300, nDCG@K: 0.5758, HR@K: 0.8012, Loss: 0.2687
(Train)    Epoch: 301, nDCG@K: 0.5772, HR@K: 0.8020, Loss: 0.2641
(Train)    Epoch: 302, nDCG@K: 0.5756, HR@K: 0.7972, Loss: 0.2654
(Train)    Epoch: 303, nDCG@K: 0.5750, HR@K: 0.7988, Loss: 0.2520
(Train)    Epoch: 304, nDCG@K: 0.5812, HR@K: 0.8033, Loss: 0.2533
(Train)    Epoch: 305, nDCG@K: 0.5750, HR@K: 0.8017, Loss: 0.2494
(Train)    Epoch: 306, nDCG@K: 0.5766, HR@K: 0.8012, Loss: 0.2461
(Train)    Epoch: 307, nDCG@K: 0.5784, HR@K: 0.8000, Loss: 0.2605
(Train)    Epoch: 308, nDCG@K: 0.5760, HR@K: 0.7990, Loss: 0.2486
(Train)    Epoch: 309, nDCG@K: 0.5822, HR@K: 0.8026, Loss: 0.2455
(Train)    Epoch: 310, nDCG@K: 0.5774, HR@K: 0.7998, Loss: 0.2679
(Train)    Epoch: 311, nDCG@K: 0.5791, HR@K: 0.8031, Loss: 0.2499
(Train)    Epoch: 312, nDCG@K: 0.5745, HR@K: 0.8046, Loss: 0.2529
(Train)    Epoch: 313, nDCG@K: 0.5761, HR@K: 0.7995, Loss: 0.2617
(Train)    Epoch: 314, nDCG@K: 0.5788, HR@K: 0.8018, Loss: 0.2520
(Train)    Epoch: 315, nDCG@K: 0.5772, HR@K: 0.7969, Loss: 0.2602
(Train)    Epoch: 316, nDCG@K: 0.5745, HR@K: 0.7975, Loss: 0.2401
(Train)    Epoch: 317, nDCG@K: 0.5786, HR@K: 0.8013, Loss: 0.2575
(Train)    Epoch: 318, nDCG@K: 0.5793, HR@K: 0.8030, Loss: 0.2576
(Train)    Epoch: 319, nDCG@K: 0.5747, HR@K: 0.7954, Loss: 0.2681
(Train)    Epoch: 320, nDCG@K: 0.5729, HR@K: 0.8007, Loss: 0.2648
